Name,Value, Ball Control, Dribbling, Marking, Slide Tackle, Stand Tackle, Aggression, Reactions, Att. Position, Interceptions, Vision, Composure, Crossing, Short Pass, Long Pass, Acceleration, Stamina, Strength, Balance, Sprint Speed, Agility, Jumping, Heading, Shot Power, Finishing, Long Shots, Curve, FK Acc., Penalties, Volleys, GK Positioning, GK Diving, GK Handling, GK Kicking, GK Reflexes,Tag
3425,1750000,74,72,35,38,34,59,66,66,26,74,69,77,70,74,82,73,33,73,79,86,61,39,78,64,73,76,74,54,65,13,10,7,16,7,1
3426,2000000,69,71,67,71,72,83,69,56,70,51,57,69,68,59,72,81,77,62,79,67,55,57,70,37,46,66,61,44,39,8,9,15,9,14,3
3427,20000000,58,54,76,74,77,64,58,37,63,33,56,48,59,52,62,72,82,63,65,57,71,76,66,38,54,36,48,58,35,14,13,12,12,14,3
3428,20000000,77,71,28,26,25,72,66,70,42,60,80,60,71,50,67,42,85,56,66,49,66,66,78,71,63,66,52,78,79,7,11,16,8,6,4
3429,20000000,75,71,55,55,59,71,69,69,59,69,69,69,75,71,77,80,75,73,77,71,75,59,63,57,67,69,59,59,57,6,9,9,8,7,4
3430,20000000,74,71,41,38,40,40,63,66,50,74,77,61,71,69,77,70,49,76,75,73,61,39,70,66,70,63,38,62,65,13,8,9,9,9,4
3431,20000000,74,75,50,47,48,66,65,64,56,75,65,70,75,70,66,62,65,71,62,71,50,44,65,64,69,62,67,73,57,9,10,8,6,7,4
3432,20000000,61,54,69,77,74,71,70,25,69,46,67,57,62,55,68,70,68,58,81,53,72,72,40,24,21,36,28,33,24,10,11,10,9,8,3
3433,1500000,74,75,55,45,48,53,70,68,45,58,70,68,67,62,83,70,56,74,85,84,80,67,79,68,63,65,53,69,61,11,7,12,16,9,1
3434,20000000,72,71,71,71,69,65,67,57,75,72,53,67,74,68,73,78,49,72,68,70,80,60,62,50,59,40,45,52,48,9,16,13,7,6,3
3435,20000000,75,71,41,40,39,75,66,69,36,66,68,61,64,59,87,78,61,81,87,83,61,43,73,69,70,66,64,71,63,15,11,10,10,9,1
3436,20000000,69,63,68,71,74,64,73,42,71,50,64,61,75,70,77,74,76,63,79,66,77,67,63,41,56,63,59,48,52,16,10,7,7,10,3
3437,20000000,73,70,25,26,30,58,68,71,34,65,69,74,64,61,81,59,57,64,83,74,59,46,81,75,72,79,68,66,54,8,8,14,16,13,4
3438,20000000,70,68,69,67,69,53,65,66,67,63,59,72,70,63,85,83,60,74,84,72,59,58,74,59,66,65,62,42,59,15,13,16,7,13,4
3439,2000000,60,64,72,77,74,73,71,62,61,60,63,67,67,61,76,77,66,66,76,72,59,69,72,33,58,72,55,36,41,10,13,8,11,9,3
3440,20000000,78,73,55,65,69,65,65,60,60,72,63,62,78,73,59,68,74,54,64,62,58,60,72,41,74,64,64,58,50,3,3,5,3,5,4
3441,150000,74,75,22,29,32,41,75,73,29,63,63,69,65,58,77,68,60,76,78,84,40,51,66,66,58,50,69,59,58,12,10,10,15,8,4
3442,20000000,74,71,68,72,75,72,65,61,68,63,56,74,67,61,68,79,68,71,77,66,55,59,81,52,53,57,73,40,45,14,7,9,12,14,4
3443,20000000,67,59,69,68,73,63,73,67,74,70,74,46,70,66,55,58,76,63,55,66,85,74,72,51,61,58,61,42,42,13,7,12,14,15,4
3444,20000000,73,71,46,27,24,55,64,65,60,75,68,67,71,67,83,92,65,83,68,72,80,62,75,70,76,67,72,60,58,7,7,6,13,7,1
3445,20000000,80,82,11,15,15,59,66,76,15,67,73,64,67,55,89,76,72,88,91,90,84,59,65,62,60,64,52,56,65,12,12,14,14,8,1
3446,20000000,70,66,18,14,14,78,70,79,14,50,69,52,58,31,78,82,64,72,79,74,78,62,79,75,65,74,62,69,64,9,11,12,13,11,1
3447,20000000,70,75,53,37,43,65,62,67,35,67,68,69,68,52,88,73,44,92,91,92,61,25,60,64,68,70,67,56,43,7,15,14,15,10,4
3448,20000000,53,50,74,71,72,75,61,42,68,53,64,40,52,49,62,73,86,45,65,37,82,67,60,38,40,34,36,36,30,15,12,15,8,10,3
3449,2500000,72,66,16,19,20,28,74,77,15,65,74,38,58,52,55,74,76,41,69,60,84,85,72,70,55,43,39,64,62,8,7,11,13,8,4
3450,1000000,67,66,75,75,74,77,68,46,71,45,61,70,64,65,70,77,70,75,72,71,73,68,61,46,56,46,49,61,35,15,12,9,8,14,3
3451,1250000,17,13,12,13,16,24,74,19,20,47,46,16,36,34,56,41,68,55,57,68,72,17,25,18,16,13,16,21,17,70,74,67,65,75,2
3452,20000000,17,11,17,17,12,29,70,13,19,45,41,16,29,32,28,38,76,31,40,33,39,15,17,11,15,15,18,30,20,73,65,75,70,72,2
3453,20000000,70,68,49,56,66,87,77,67,61,68,74,57,70,71,75,93,68,73,77,73,70,39,77,63,65,62,49,66,63,13,13,12,10,14,1
3454,20000000,68,72,30,28,30,68,68,66,45,64,55,67,65,54,92,84,59,63,92,77,77,58,72,66,67,56,48,67,67,7,12,13,13,11,1
3455,20000000,74,73,13,18,18,36,68,68,19,67,56,68,69,59,77,70,57,81,83,81,37,58,65,67,59,46,48,63,64,7,12,15,10,13,4
3456,20000000,75,67,65,65,65,72,75,67,75,68,63,66,75,72,68,73,75,65,54,70,65,55,77,58,62,64,62,59,57,8,15,8,6,8,4
3457,20000000,47,25,74,75,75,65,57,22,70,17,65,22,47,45,58,65,86,55,67,55,81,72,40,35,25,31,18,34,37,9,12,10,10,10,3
3458,20000000,54,40,75,73,75,76,70,23,72,30,61,25,52,55,55,66,69,48,55,50,68,70,39,16,36,46,26,47,20,11,14,11,10,11,3
3459,20000000,41,31,74,75,73,64,63,24,80,51,52,36,55,62,72,82,78,46,78,41,70,73,48,23,28,34,27,36,34,15,15,13,12,7,3
3460,20000000,74,76,23,21,25,60,71,69,47,64,77,52,67,60,79,70,80,60,85,69,71,66,70,68,63,55,53,67,61,10,11,8,16,8,1
3461,20000000,73,72,60,61,65,81,69,65,70,72,68,70,72,70,70,81,79,68,60,73,56,52,76,53,73,80,76,55,48,12,11,11,9,13,4
3462,20000000,72,74,14,15,16,46,66,72,14,37,36,63,59,49,90,56,59,83,90,83,62,61,72,73,63,60,43,54,65,15,10,6,15,7,4
3463,20000000,77,75,23,40,36,43,63,61,37,69,63,73,75,71,76,72,35,76,76,73,56,43,64,55,73,78,65,59,59,8,6,12,11,14,4
3464,20000000,73,78,18,24,29,49,68,64,38,64,69,73,65,54,89,78,42,89,83,87,86,40,60,52,54,68,57,54,64,10,11,10,9,15,4
3465,20000000,53,42,73,74,75,68,66,24,74,36,61,32,53,61,52,70,81,32,53,44,70,74,69,60,62,68,73,73,31,14,10,12,9,8,3
3466,2500000,64,58,26,25,34,74,72,72,24,59,65,29,66,39,44,79,88,40,47,45,66,78,79,78,68,37,46,72,70,11,10,9,11,15,4
3467,20000000,68,63,68,73,72,78,69,55,73,58,68,59,68,67,69,83,78,65,66,65,72,67,76,47,66,49,43,46,40,12,16,13,9,13,3
3468,20000000,70,74,51,50,49,65,76,75,63,65,73,66,67,65,87,93,52,73,86,77,72,71,75,58,71,71,69,57,61,15,15,15,13,12,1
3469,20000000,75,75,20,22,27,47,68,71,35,68,60,67,70,58,87,63,36,89,78,90,74,38,65,60,68,67,62,49,45,13,12,6,10,14,4
3470,1000000,71,71,13,17,20,36,80,78,13,59,63,51,63,53,85,68,59,73,82,76,75,64,67,72,59,74,31,72,66,16,13,14,14,12,4
3471,20000000,35,18,20,18,11,28,63,11,12,41,69,11,48,46,53,37,73,49,48,45,65,11,40,14,12,11,19,30,14,65,75,76,66,73,2
3472,20000000,73,76,61,70,68,70,68,65,62,60,60,72,67,65,93,80,74,77,92,79,72,59,76,58,68,77,69,64,59,15,11,12,13,11,1
3473,2000000,61,62,74,74,77,71,71,53,69,59,71,71,62,60,72,77,72,60,74,70,85,65,61,45,64,60,45,51,44,14,13,14,14,12,3
3474,20000000,73,65,17,15,37,74,74,75,34,51,65,45,60,44,55,68,77,56,62,64,72,76,76,72,67,52,54,83,72,9,12,12,11,11,4
3475,20000000,71,66,39,37,40,73,68,77,27,60,61,57,61,57,66,83,65,74,55,69,77,85,67,78,65,52,57,71,70,8,6,15,12,14,1
3476,20000000,68,67,70,72,74,72,61,48,72,64,81,50,74,70,62,75,73,51,62,48,60,70,74,35,60,43,48,46,40,11,14,10,8,6,3
3477,20000000,72,74,66,75,74,66,65,59,70,63,61,72,70,66,83,70,67,80,81,75,67,52,68,52,65,73,39,49,47,10,14,11,11,10,3
3478,20000000,25,10,11,10,14,24,81,10,20,49,35,10,35,25,54,20,54,52,43,35,61,17,20,10,10,12,10,16,10,64,76,67,63,72,2
3479,20000000,74,76,77,65,72,91,75,69,73,70,58,58,70,68,73,83,69,78,74,72,64,60,69,58,49,41,50,53,44,15,14,14,13,11,3
3480,20000000,73,68,75,77,78,83,65,54,68,54,68,70,73,65,55,73,72,61,68,66,70,65,52,47,56,59,49,54,49,7,11,14,12,12,3
3481,1000000,70,66,70,65,71,80,74,70,73,69,71,70,74,70,64,78,67,71,53,64,61,69,76,67,67,70,58,68,66,8,11,10,9,10,4
3482,2000000,75,66,44,38,53,68,72,73,45,75,75,62,75,69,61,62,78,61,65,60,68,76,80,71,72,76,67,80,76,14,11,12,15,9,4
3483,20000000,23,13,14,12,11,40,65,17,22,34,39,12,24,23,46,30,72,54,42,44,67,12,13,14,14,13,13,12,18,70,79,65,62,76,2
3484,300000,50,45,71,69,73,73,67,53,74,38,71,65,60,56,62,66,79,58,51,63,80,70,64,35,49,40,36,47,48,10,5,10,8,6,3
3485,100000,60,60,74,72,72,70,64,38,72,44,78,58,56,56,55,55,83,66,65,53,83,68,71,28,36,37,35,38,29,12,10,13,15,15,4
3486,750000,16,11,11,11,11,33,67,11,20,39,55,15,36,32,46,22,66,46,36,52,74,11,20,16,14,13,14,16,15,69,73,72,65,73,2
3487,800000,73,67,49,48,49,82,65,69,50,62,64,59,65,47,75,68,73,72,76,71,79,78,75,68,60,71,54,70,71,13,13,14,13,9,1
3488,300000,24,12,11,13,12,37,64,15,22,38,58,13,28,25,40,31,79,39,41,42,66,12,22,19,13,15,15,14,9,72,68,72,68,74,2
3489,250000,22,10,10,11,15,34,48,11,22,41,32,14,24,32,44,45,58,50,49,41,71,10,22,12,10,18,12,16,14,74,74,71,72,75,2
3490,1500000,76,77,19,23,18,40,69,67,45,68,72,70,67,64,83,58,30,95,82,96,81,46,67,65,69,73,61,66,70,9,8,12,13,16,1
3491,2500000,74,71,70,72,71,88,75,68,70,70,74,66,76,73,69,90,83,66,69,68,70,73,84,62,69,65,60,68,65,11,12,8,6,6,1
3492,100000,53,45,76,68,72,85,63,39,72,45,68,39,61,56,34,59,81,47,35,49,67,70,53,39,26,42,37,48,43,7,12,10,12,7,4
3493,20000000,73,72,60,58,59,67,64,71,43,77,80,81,80,84,34,31,61,74,32,62,33,51,84,69,81,91,86,72,59,6,14,12,10,14,4
3494,500000,21,11,12,11,12,33,70,12,20,33,48,13,35,21,44,33,54,47,42,50,70,15,23,18,12,11,18,13,16,74,72,68,60,74,2
3495,750000,22,12,14,13,14,38,75,11,23,47,41,16,26,27,50,34,60,48,43,52,64,16,23,15,15,13,13,22,16,68,75,63,63,77,2
3496,3000000,73,73,27,22,25,55,67,71,42,72,66,71,72,70,61,61,71,90,58,70,61,47,81,69,73,74,72,78,66,1,1,1,1,1,4
3497,450000,52,38,70,62,72,85,68,30,65,39,74,44,57,62,27,53,93,31,30,25,53,84,84,47,42,23,55,43,39,12,8,14,8,6,4
3498,500000,73,67,68,66,72,68,73,68,73,66,78,73,74,76,61,69,76,72,55,62,68,72,77,45,75,68,74,66,39,14,6,14,8,6,4
3499,500000,68,65,28,39,36,72,72,73,44,64,75,52,65,57,55,30,88,52,54,55,79,77,80,73,71,64,64,75,67,7,13,11,13,15,4
3500,2000000,68,66,71,76,74,87,67,66,71,57,61,68,62,68,67,85,79,62,71,62,72,62,59,41,47,64,53,49,43,15,12,9,15,8,3
3501,3500000,72,75,22,22,23,34,72,72,35,71,72,56,64,45,78,75,71,64,71,79,70,67,71,73,68,62,52,82,73,14,14,15,14,13,1
3502,20000000,72,73,60,45,45,65,72,67,70,76,72,70,71,69,66,62,42,83,67,83,58,55,71,61,65,68,70,56,68,11,7,8,13,9,4
3503,2000000,66,63,21,20,19,43,68,77,23,50,79,54,58,31,73,48,64,65,71,73,73,73,77,77,65,68,58,75,73,6,8,9,13,8,4
3504,900000,52,31,72,77,78,79,65,41,63,42,63,35,58,51,32,67,84,44,51,32,61,72,60,32,26,22,20,40,30,10,15,16,15,11,4
3505,500000,71,67,44,46,63,73,69,66,67,73,72,67,73,73,63,75,74,71,65,72,68,49,76,63,74,70,71,71,63,10,14,8,8,6,4
3506,250000,18,12,11,12,13,39,73,10,23,31,69,14,13,13,28,11,78,29,34,28,64,13,23,11,11,13,12,19,12,77,64,71,51,74,2
3507,1000000,62,64,30,26,28,64,78,80,25,65,74,64,62,51,83,69,60,72,78,65,84,65,68,76,63,68,61,62,75,12,9,9,9,12,1
3508,600000,72,61,13,15,14,36,71,75,15,52,70,38,61,34,74,65,72,61,67,72,90,72,72,74,51,60,48,75,70,15,9,10,14,15,4
3509,100000,59,54,74,66,70,82,67,37,68,58,65,60,61,66,35,55,85,51,41,29,81,71,46,22,34,57,40,36,27,7,15,14,13,16,4
3510,250000,73,66,67,61,68,74,68,61,73,76,78,69,78,77,45,64,51,68,40,51,70,64,77,65,71,72,75,75,66,10,13,7,13,15,4
3511,350000,75,73,63,68,67,80,69,66,70,69,81,71,74,77,51,68,74,64,34,59,68,69,76,53,61,76,70,77,67,6,16,12,12,16,4
3512,600000,69,68,67,68,68,59,77,68,65,67,75,65,67,59,86,81,50,75,85,85,78,54,68,61,56,67,65,59,62,6,12,6,8,11,1
3513,500000,24,12,9,13,8,33,69,14,28,35,61,17,28,29,25,22,72,37,29,19,67,9,15,11,11,15,20,15,7,79,64,75,67,66,2
3514,1000000,15,11,17,20,19,32,65,13,19,22,67,11,38,30,36,31,70,21,42,28,62,12,23,19,12,12,20,25,17,71,75,68,63,76,2
3515,20000000,62,47,73,70,72,67,69,40,75,52,71,51,65,59,65,67,75,60,68,62,69,74,65,39,51,48,31,58,51,14,16,7,16,8,3
3516,500000,61,56,70,71,72,76,63,47,73,48,63,49,65,59,39,34,76,62,42,43,80,69,44,23,22,47,25,46,32,9,15,13,16,12,4
3517,20000000,59,55,72,70,70,79,63,45,69,49,61,43,66,61,63,71,83,46,75,53,68,67,65,38,56,34,37,43,35,12,12,12,12,11,4
3518,20000000,73,70,31,33,39,46,61,66,53,73,66,70,77,74,76,77,59,68,69,70,66,52,60,60,63,63,56,45,39,7,6,8,12,11,4
3519,20000000,63,46,74,73,76,66,62,32,68,46,66,34,51,57,58,75,75,40,67,41,72,78,56,42,22,25,22,37,31,10,13,12,6,10,3
3520,20000000,75,79,20,22,19,17,75,66,16,68,59,66,73,57,90,74,57,93,91,80,73,66,66,67,62,57,53,52,56,8,7,10,13,13,4
3521,20000000,77,74,26,30,32,56,62,64,44,72,71,69,72,69,90,76,53,78,64,82,70,48,74,60,61,65,67,45,64,9,10,14,10,14,4
3522,4500000,74,73,26,25,27,59,67,64,36,68,66,59,73,63,82,72,59,85,78,74,75,45,81,71,75,74,75,62,62,9,10,16,6,12,1
3523,20000000,70,67,69,68,68,71,67,64,70,63,59,71,69,68,78,79,63,65,81,74,64,58,75,50,72,56,40,41,47,15,9,9,9,14,4
3524,1000000,69,65,67,73,72,86,70,61,67,63,66,44,69,66,66,84,74,74,65,69,81,65,85,56,75,42,52,64,60,12,15,15,7,15,3
3525,20000000,55,48,70,73,74,73,65,14,68,30,34,37,52,53,54,70,85,53,67,51,82,74,13,21,12,37,33,30,12,12,6,12,7,7,3
3526,1600000,74,71,11,14,14,54,68,67,16,68,65,66,68,59,91,92,70,91,90,95,79,43,68,63,72,73,73,62,66,5,8,13,11,13,1
3527,20000000,76,77,38,40,39,57,62,66,40,69,70,71,70,68,78,72,59,77,75,84,77,55,64,63,64,66,67,55,68,14,6,12,14,14,1
3528,20000000,75,78,16,18,22,32,69,63,31,70,71,73,72,72,76,61,30,82,68,81,60,49,69,62,71,76,74,65,64,10,10,6,7,10,4
3529,20000000,58,54,74,72,74,63,60,46,78,60,60,54,61,59,45,53,81,32,49,34,56,73,55,46,51,48,41,56,57,6,15,12,13,8,4
3530,20000000,59,55,70,69,72,69,65,58,71,56,66,65,66,58,63,70,73,72,67,69,73,80,68,31,56,58,48,58,58,8,9,11,15,15,4
3531,900000,68,60,72,75,76,80,66,57,70,50,64,63,69,62,66,74,82,56,68,54,69,78,65,58,42,50,51,59,40,11,10,15,11,15,3
3532,20000000,76,72,60,64,64,66,60,60,68,70,64,65,78,75,55,69,69,55,55,61,57,68,78,50,75,63,75,49,58,14,8,9,7,12,4
3533,20000000,69,67,36,32,36,55,73,74,48,59,71,59,57,48,87,72,80,78,83,70,73,62,70,74,65,71,46,65,62,11,8,10,6,7,4
3534,20000000,74,75,70,75,76,75,68,70,68,64,75,72,71,63,59,90,76,63,57,86,77,55,71,59,60,66,63,63,51,7,16,13,6,12,1
3535,20000000,56,50,70,69,74,75,55,46,67,45,58,39,65,64,40,72,88,59,53,35,70,73,52,30,29,29,46,40,27,14,14,16,9,9,4
3536,20000000,71,70,66,72,70,76,65,57,68,47,52,73,66,56,80,76,62,81,78,81,68,60,57,42,41,57,59,35,44,8,13,9,15,9,4
3537,20000000,69,56,67,76,77,66,66,41,74,48,54,47,73,69,56,70,71,74,55,61,80,65,59,34,40,45,44,57,34,16,9,11,8,10,3
3538,20000000,70,63,72,71,73,73,65,61,71,69,63,56,76,65,75,74,77,73,73,68,70,64,64,51,61,41,29,44,25,10,13,7,8,13,3
3539,20000000,76,78,27,30,30,43,56,69,37,73,75,68,77,65,76,68,46,80,75,78,34,36,55,59,56,71,59,58,60,10,11,6,11,13,4
3540,20000000,76,77,40,45,50,44,74,65,51,74,64,59,74,65,80,67,48,87,76,83,63,46,64,60,59,63,62,55,46,14,6,10,12,7,4
3541,20000000,66,68,70,71,69,66,68,61,67,53,60,73,63,57,79,82,71,65,76,71,74,63,62,49,59,69,61,43,42,13,13,6,14,8,3
3542,20000000,74,77,46,40,48,69,67,64,56,62,63,72,67,62,89,76,70,77,84,79,69,47,70,57,68,60,61,54,64,13,6,9,14,8,1
3543,20000000,71,72,70,72,76,71,66,62,68,64,66,77,66,72,78,76,60,68,74,73,53,56,74,43,71,57,75,39,37,14,14,8,12,7,1
3544,1000000,71,64,58,62,75,76,64,58,71,68,53,56,77,72,46,80,77,50,53,62,59,56,61,37,48,59,47,46,32,11,13,10,14,10,4
3545,20000000,24,15,11,10,14,16,63,16,21,51,57,15,34,35,43,33,57,54,41,60,81,11,26,16,15,12,12,23,11,73,75,71,64,73,2
3546,20000000,70,66,13,12,26,71,63,68,28,48,71,42,63,43,69,73,89,34,74,53,65,76,75,70,68,45,56,69,65,11,15,9,8,9,4
3547,20000000,74,77,15,15,20,26,66,63,27,52,64,72,66,59,88,66,56,83,87,89,83,36,77,65,74,77,66,46,70,12,13,13,6,8,4
3548,20000000,64,57,72,76,73,79,64,58,66,49,54,72,65,64,77,81,61,65,71,73,72,68,42,24,43,45,30,53,33,9,9,13,7,6,3
3549,20000000,72,70,67,69,69,79,65,58,68,71,65,74,73,70,81,75,75,79,73,75,65,46,65,71,68,46,38,40,54,7,10,16,14,15,4
3550,20000000,52,53,71,72,72,69,68,25,70,36,70,45,59,59,65,77,89,64,69,70,80,70,59,20,38,40,21,41,18,6,9,15,13,7,3
3551,1500000,74,73,16,14,16,40,65,65,18,61,68,66,64,57,88,79,63,87,83,85,78,54,64,73,68,61,43,48,58,12,9,14,6,8,4
3552,20000000,77,71,68,70,67,76,81,75,69,53,67,77,75,57,76,65,62,68,81,77,68,57,73,53,63,76,50,55,80,8,10,9,11,6,1
3553,20000000,74,75,15,22,16,66,70,70,33,58,70,65,63,50,90,83,75,62,91,78,75,59,79,69,69,66,55,53,68,10,16,15,11,9,1
3554,20000000,73,67,55,69,73,82,70,58,72,62,62,55,74,72,79,83,68,75,73,90,82,54,73,50,68,71,59,50,53,14,13,7,13,6,1
3555,20000000,46,33,73,71,75,74,63,23,68,35,56,35,51,54,49,68,86,40,63,50,69,77,64,24,28,37,33,50,28,14,16,7,9,13,4
3556,2000000,77,76,13,20,23,51,68,66,25,66,66,72,69,64,84,67,62,73,74,77,54,58,70,70,63,69,73,74,67,9,9,12,9,7,4
3557,20000000,69,68,16,19,16,68,70,78,32,61,71,59,57,48,73,66,70,66,73,72,72,68,72,72,69,61,56,79,64,14,11,12,12,15,1
3558,20000000,74,72,26,28,31,40,66,76,39,69,75,64,67,63,79,75,60,78,78,83,70,50,66,71,72,73,71,59,59,15,6,13,16,11,4
3559,20000000,74,72,54,62,62,67,72,64,71,71,74,63,74,70,76,76,62,88,73,82,59,44,65,52,72,68,67,66,61,10,15,7,6,15,4
3560,20000000,80,83,35,23,28,24,64,60,50,75,56,66,75,68,74,71,40,68,80,85,52,53,68,59,61,68,60,50,65,15,14,8,8,6,4
3561,20000000,71,70,39,39,40,67,70,77,56,60,67,56,55,54,68,75,80,64,71,70,80,70,70,75,60,50,46,49,67,8,13,16,8,13,4
3562,20000000,71,69,39,42,49,52,74,68,71,75,63,67,72,69,70,72,62,69,68,74,74,66,73,71,72,67,66,68,62,14,15,15,8,6,4
3563,20000000,56,44,73,67,71,72,62,33,75,52,42,16,60,54,34,56,86,45,56,31,67,67,64,43,38,44,42,43,25,11,16,15,14,15,4
3564,1250000,73,73,27,15,23,34,66,67,15,66,62,67,65,62,84,69,59,84,90,91,70,47,72,65,61,67,61,68,55,9,12,10,8,9,1
3565,1500000,61,39,74,69,73,73,68,27,71,43,62,49,62,46,65,72,77,58,68,59,59,68,52,22,24,30,33,39,30,12,6,11,10,12,3
3566,20000000,68,66,63,65,70,63,70,63,73,72,71,46,76,76,67,73,71,63,69,70,71,62,66,65,61,59,58,51,61,9,12,6,9,14,4
3567,20000000,74,77,29,33,38,55,67,68,29,66,72,70,60,59,76,69,64,77,79,82,76,65,77,75,69,73,79,73,76,6,14,6,12,10,1
3568,500000,54,48,70,69,72,78,57,30,68,43,47,32,58,53,54,66,85,47,55,60,82,75,61,22,35,49,46,49,34,6,6,12,7,14,4
3569,20000000,56,47,73,70,72,69,62,34,67,32,53,59,61,49,54,73,89,65,58,53,63,72,48,31,42,31,36,40,35,16,6,10,8,14,4
3570,20000000,74,76,23,23,21,69,70,63,34,68,64,72,73,55,77,65,68,66,79,78,65,68,76,70,70,73,74,65,68,11,13,9,15,11,1
3571,600000,65,53,69,68,69,68,66,58,77,52,65,65,74,73,53,65,84,40,44,41,80,70,50,18,24,40,30,44,34,14,12,8,15,11,4
3572,20000000,74,65,53,47,54,47,69,67,55,77,69,60,83,76,69,68,33,74,68,79,45,46,59,57,56,66,65,56,58,9,11,10,11,11,4
3573,1750000,74,73,68,73,71,67,64,63,60,58,49,76,69,68,76,78,80,63,78,73,82,66,57,39,44,64,49,40,48,6,15,15,12,6,4
3574,20000000,77,63,58,71,75,85,64,49,70,65,71,58,79,63,57,76,71,58,60,61,71,70,71,62,56,47,50,45,36,14,15,8,11,14,4
3575,20000000,70,72,68,74,73,73,65,61,68,48,64,72,62,56,84,77,52,84,83,84,73,54,63,56,57,72,55,47,55,14,14,11,11,15,3
3576,20000000,74,71,72,75,74,78,74,41,61,41,66,76,73,76,78,66,53,79,79,73,62,47,82,44,76,72,69,46,66,10,11,7,15,14,4
3577,20000000,67,68,70,70,73,70,63,60,67,68,66,60,66,62,83,79,75,77,90,83,81,63,63,61,65,47,42,51,31,13,14,10,6,14,3
3578,2000000,73,68,63,68,67,81,71,62,70,73,67,61,74,70,77,87,68,71,69,76,73,55,70,53,64,64,53,45,49,16,9,13,13,12,4
3579,1500000,70,71,44,51,47,68,69,66,70,71,69,69,70,69,82,80,45,82,81,80,78,60,74,62,74,69,68,55,52,15,10,13,9,9,1
3580,20000000,71,70,42,52,61,73,75,72,58,70,69,65,69,64,76,75,51,86,74,76,76,67,75,65,74,67,70,66,71,8,14,9,9,15,1
3581,20000000,69,69,23,28,37,47,69,69,40,61,64,56,64,58,66,76,85,47,68,56,78,77,68,73,67,49,54,65,67,7,11,9,15,13,4
3582,1250000,72,70,40,46,43,49,70,71,40,68,65,71,74,72,76,72,69,68,75,74,67,60,79,70,73,80,70,80,68,6,13,15,10,11,1
3583,1500000,53,45,72,73,73,76,64,40,70,54,63,59,65,66,34,59,91,34,35,41,46,74,58,39,35,61,55,61,47,14,9,14,10,10,4
3584,650000,53,49,74,70,75,74,67,42,72,43,61,42,59,48,55,72,75,52,55,58,76,70,59,42,49,40,39,49,32,12,14,8,8,13,3
3585,20000000,74,64,13,12,13,40,69,73,19,34,69,35,59,35,55,69,85,55,69,55,83,76,74,74,68,64,36,72,66,13,14,11,10,7,4
3586,900000,13,11,15,14,12,25,61,12,10,56,29,15,26,18,32,31,71,48,42,47,70,12,23,12,11,12,16,24,14,75,69,67,79,78,2
3587,20000000,72,68,69,73,69,85,64,61,68,63,73,71,72,68,75,91,76,81,80,72,74,46,73,54,65,53,59,60,53,14,11,8,14,11,1
3588,20000000,76,73,35,38,40,58,70,71,33,67,65,65,72,68,66,70,69,52,74,66,50,70,80,69,75,61,78,62,63,16,10,6,9,6,4
3589,800000,73,73,30,30,34,49,63,60,30,70,62,79,67,64,75,80,72,63,77,67,61,50,72,61,67,80,75,63,59,13,14,13,13,12,4
3590,1800000,69,69,67,70,70,75,68,69,68,63,69,73,67,63,76,73,74,70,83,68,61,63,70,32,59,66,50,58,64,8,11,16,10,9,4
3591,20000000,75,69,18,22,25,61,69,79,38,61,53,47,65,41,66,60,78,60,66,72,74,70,72,70,63,55,47,74,66,11,9,11,9,14,4
3592,20000000,72,73,46,25,35,52,64,64,33,69,65,66,67,66,90,76,59,91,85,84,79,68,69,74,70,57,62,65,67,16,15,10,14,7,1
3593,20000000,71,65,70,64,68,69,69,41,70,67,72,52,70,67,65,92,74,63,65,77,72,67,61,45,59,51,43,49,51,10,16,8,10,7,4
3594,2500000,64,63,70,77,75,88,69,56,73,59,55,55,65,61,74,91,70,87,68,82,74,38,74,56,62,51,45,54,47,13,16,16,13,12,3
3595,20000000,61,33,70,66,70,88,69,31,72,63,59,45,52,43,79,84,85,58,79,81,59,66,23,22,55,45,23,33,56,16,7,6,10,13,3
3596,20000000,60,57,74,75,73,75,71,49,69,52,44,54,68,62,71,90,70,72,72,72,86,66,41,33,38,55,44,47,34,13,9,8,11,9,3
3597,20000000,71,68,59,55,60,55,72,71,49,70,65,69,75,70,82,62,56,77,81,74,72,58,63,64,66,73,71,72,64,13,12,15,10,13,4
3598,20000000,72,80,22,23,26,74,68,71,22,46,68,70,64,44,88,72,77,83,91,79,80,69,77,64,69,65,52,52,67,9,6,9,14,10,1
3599,20000000,73,71,29,28,37,33,71,62,25,70,64,76,66,65,73,84,71,61,72,70,58,54,78,68,76,74,64,70,71,9,7,8,6,16,4
3600,1800000,74,66,68,70,77,74,71,62,79,66,73,67,73,72,69,79,69,77,68,76,75,59,68,47,72,65,65,61,58,5,8,5,15,15,3
3601,800000,54,50,76,74,78,71,63,18,71,21,63,23,50,50,68,68,76,68,76,64,68,68,49,17,37,33,32,30,29,8,14,6,15,12,3
3602,20000000,55,46,67,76,77,82,55,29,69,35,42,44,63,53,40,66,83,53,55,40,74,65,52,16,22,40,52,51,13,6,7,13,14,14,4
3603,18000000,69,67,43,28,33,64,67,72,32,66,68,59,68,58,75,80,80,59,77,62,65,70,71,72,69,66,41,56,65,7,15,11,6,12,4
